filename,trialnum,condition,target,face_up,target_up,analysis_p_len,ltcenteraoi,ftsideaoi,valid_gaze_percent,longest_nv_combined,pfix_center_bef_disengagement,aoi_border_violation,technical_error,combination,csaccpindex
TV53_SRT1.gazedata,6,2,5,483.5449,2383.4109,833.3689,283.165,316.4919,1,0,0.96001,0,0,283.165,0.15666
TV53_SRT1.gazedata,7,2,4,483.4761,2732.8979,1083.3521,483.3401,566.5391,0.98462,16.5139,0.9232,0,0,483.3401,0.39216
TV53_SRT1.gazedata,8,3,4,483.3699,2532.7991,983.446,433.375,466.7471,1,0,0.96607,0,0,433.375,0.33338
TV53_SRT1.gazedata,9,4,6,483.2131,2250.564,733.157,183.2891,216.6169,1,0,0.95454,0,0,183.2891,0.039164
TV53_SRT1.gazedata,10,4,4,470.8779,2505.698,959.2881,436.8789,454.334,0.57895,184.2051,0.9818,1,1,-1,-1
TV53_SRT1.gazedata,11,2,6,483.1809,2533.8721,999.9209,449.957,483.2869,1,0,0.96667,0,0,449.957,0.35289
TV53_SRT2.gazedata,0,4,5,483.2581,2467.2529,866.7048,316.7869,350.1128,1,0,0.96155,0,0,316.7869,0.19622
TV53_SRT2.gazedata,1,2,3,499.9421,2649.699,999.928,433.3062,466.647,1,0,0.96666,0,0,433.3062,0.3333
TV53_SRT2.gazedata,2,4,6,483.594,6559.7561,1479.917,-1,-1,0.1236,1313.208,0.090123,0,1,-1,-1
TV53_SRT2.gazedata,3,3,5,483.4199,2516.689,1483.3069,-1,-1,0.95455,33.3271,0.41577,0,1,-1,-1
TV53_SRT2.gazedata,4,3,4,483.5488,10293.709,1483.51,-1,-1,0.92135,16.6741,0.31471,0,1,-1,-1
TV53_SRT2.gazedata,5,4,4,483.7051,2583.3391,1017.0771,466.7031,500.0381,1,0,0.96722,0,0,466.7031,0.37259
TV53_SRT2.gazedata,6,3,3,483.4038,6692.637,1477.417,-1,-1,0.64773,424.7949,0.91931,1,1,-1,-1
TV53_SRT2.gazedata,7,4,3,484.3582,2532.9351,1017.7461,433.395,500.0601,0.95082,16.6958,0.9345,0,0,433.395,0.33341
TV53_SRT2.gazedata,8,3,6,483.4561,2483.4248,916.7051,366.7979,400.0239,0.98182,33.2251,0.96375,0,0,366.7979,0.25506
TV53_SRT2.gazedata,9,2,5,485.9631,14257.6169,1485.6792,-1,-1,0.42683,833.1111,0.41685,0,1,-1,-1
TV53_SRT2.gazedata,10,2,6,483.291,2035.5459,1468.6179,-1,-1,0.35632,951.9539,0.30638,0,1,-1,-1
TV53_SRT2.gazedata,11,2,4,487.4861,17468.9419,1472.7849,-1,-1,0.35227,705.136,0.55814,0,1,-1,-1
TV53_SRT3.gazedata,0,4,5,483.1938,2466.9011,933.3699,383.208,416.843,0.875,33.325,0.96396,0,0,383.208,0.27436
TV53_SRT3.gazedata,1,2,6,483.239,2234.1208,1466.1162,-1,-1,0.45977,566.0681,0.44326,0,1,-1,-1
TV53_SRT3.gazedata,2,2,4,483.3381,15077.1221,1466.8511,-1,-1,0.92045,66.7231,0.35223,0,1,-1,-1
TV53_SRT3.gazedata,3,3,5,483.4771,2105.9009,1483.0369,-1,-1,0.59091,282.7839,0.37094,0,1,-1,-1
TV53_SRT3.gazedata,4,4,4,484.9509,9154.718,1481.593,-1,-1,0.24444,1096.7371,0.022522,0,1,-1,-1
TV53_SRT3.gazedata,5,3,6,483.4851,5248.5671,1482.9851,-1,-1,0.7191,148.8831,0.32602,0,1,-1,-1
TV53_SRT3.gazedata,6,4,6,473.1599,3753.364,1457.512,-1,-1,0.61364,202.9309,0.67977,0,1,-1,-1
TV53_SRT3.gazedata,7,2,5,489.6421,2690.759,1097.3601,490.147,573.4441,0.47692,523.916,0.35371,0,1,-1,-1
TV53_SRT3.gazedata,8,3,4,499.936,4726.655,1499.7991,-1,-1,0.78889,100.103,0.43332,0,1,-1,-1
TV53_SRT3.gazedata,9,3,3,483.322,9503.1289,1483.3201,-1,-1,0.34524,950,0.32584,0,1,-1,-1
TV53_SRT3.gazedata,10,2,3,483.3452,2216.5378,1466.7202,-1,-1,0.97701,16.667,0.42045,0,1,-1,-1
TV53_SRT3.gazedata,11,4,3,483.3149,2552.387,1019.3589,469.3831,502.7129,1,0,0.9673,0,0,469.3831,0.37574
TV55_SRT1.gazedata,0,2,6,483.4399,2449.9961,883.447,350.009,366.6741,1,0,0.98114,0,0,350.009,0.2353
TV55_SRT1.gazedata,1,4,4,483.313,3721.009,1483.2419,-1,-1,1,0,0.76407,0,0,1000,1
TV55_SRT1.gazedata,2,3,4,483.312,2717.7139,1166.655,633.3259,649.9829,0.91429,99.991,0.98572,1,1,-1,-1
TV55_SRT1.gazedata,3,4,6,483.165,2616.562,1083.1892,533.366,566.6951,1,0,0.96923,0,0,533.366,0.45102
TV55_SRT1.gazedata,4,2,3,485.0891,2499.552,918.3621,383.2651,399.9351,0.96364,15.791,0.98185,0,0,383.2651,0.27443
TV55_SRT1.gazedata,5,3,5,483.3208,2617.304,1083.418,533.3992,566.7661,1,0,0.9692,0,0,533.3992,0.45106
TV55_SRT1.gazedata,6,4,3,483.2,2432.7539,883.2009,333.283,366.6179,1,0,0.96226,0,0,333.283,0.21563
TV55_SRT1.gazedata,7,2,4,483.396,2466.675,933.447,383.3811,416.7141,1,0,0.96429,0,0,383.3811,0.27457
TV55_SRT1.gazedata,8,3,6,483.3159,2617.3621,1083.0679,549.7642,566.436,1,0,0.98461,0,0,549.7642,0.47031
TV55_SRT1.gazedata,9,4,5,483.269,2499.9929,983.3171,433.3271,466.7031,1,0,0.96606,0,0,433.3271,0.33333
TV55_SRT1.gazedata,10,3,3,483.4819,2449.4849,883.396,333.2898,366.5779,1,0,0.96232,0,0,333.2898,0.21564
TV55_SRT1.gazedata,11,2,5,483.394,2367.1951,850.1721,300.106,333.4512,1,0,0.96078,0,0,300.106,0.1766
TV55_SRT2.gazedata,0,4,4,477.1799,2816.1809,1260.6221,716.7788,750.115,1,0,0.97356,0,0,716.7788,0.6668
TV55_SRT2.gazedata,1,2,5,483.2891,2583.98,1066.7271,516.7209,550.061,1,0,0.96875,0,0,516.7209,0.43144
TV55_SRT2.gazedata,2,3,4,470.749,2449.3259,920.741,383.324,416.6619,1,0,0.96379,0,0,383.324,0.2745
TV55_SRT2.gazedata,3,3,3,483.269,2433.4709,866.8401,316.915,350.291,1,0,0.9615,0,0,316.915,0.19637
TV55_SRT2.gazedata,4,4,5,483.3911,2351.7839,816.595,283.2131,299.876,1,0,0.97959,0,0,283.2131,0.15672
TV55_SRT2.gazedata,5,4,3,474.189,2383.376,857.501,316.6399,349.969,1,0,0.96113,0,0,316.6399,0.19605
TV55_SRT2.gazedata,6,3,5,483.374,2533.991,883.1711,349.9622,366.6211,1,0,0.98114,0,0,349.9622,0.23525
TV55_SRT2.gazedata,7,2,6,483.3889,2466.5779,900.2261,349.979,383.501,1,0,0.96276,0,0,349.979,0.23527
TV55_SRT2.gazedata,8,2,4,481.0972,2799.3901,1480.5181,-1,-1,0.95455,34.8289,0.41502,0,1,-1,-1
TV55_SRT2.gazedata,9,3,6,483.2959,2375.1111,833.2419,299.958,316.6182,1,0,0.98001,0,0,299.958,0.17642
TV55_SRT2.gazedata,10,2,3,486.707,2649.9138,1470.0649,-1,-1,0.96552,17.647,0.42175,0,1,-1,-1
TV55_SRT2.gazedata,11,4,6,483.4441,2367.301,850.0352,300.0022,333.3372,1,0,0.96078,0,0,300.0022,0.17647
TV55_SRT3.gazedata,0,2,5,480.7339,2498.2549,896.1289,361.1479,379.2209,0.27451,625.1289,0.97983,0,1,-1,-1
TV55_SRT3.gazedata,1,3,4,480.2158,2633.542,1081.0249,550.179,566.803,0.19048,448.262,0.98462,0,1,-1,-1
TV55_SRT3.gazedata,2,3,6,483.2869,2400.656,866.4829,333.2129,349.8699,1,0,0.98078,0,0,333.2129,0.21554
TV55_SRT3.gazedata,3,3,3,483.3088,2399.3569,866.7258,333.4141,350.0869,1,0,0.98076,0,0,333.4141,0.21578
TV55_SRT3.gazedata,4,4,6,467.426,2351.0481,800.6609,283.2351,299.8989,1,0,0.97919,0,0,283.2351,0.15675
TV55_SRT3.gazedata,5,4,3,483.322,3182.8691,1466.6831,-1,-1,0.98864,16.665,0.45452,0,1,-1,-1
TV55_SRT3.gazedata,6,2,6,483.2161,2350.5879,800.0691,249.9939,283.333,1,0,0.95833,0,0,249.9939,0.11764
TV55_SRT3.gazedata,7,4,4,483.2178,7914.2241,1468.1648,-1,-1,0.23256,1151.6958,0.17014,0,1,-1,-1
TV55_SRT3.gazedata,8,3,5,483.301,2433.928,866.6511,316.6611,350.0161,1,0,0.96151,0,0,316.6611,0.19607
TV55_SRT3.gazedata,9,2,4,473.1511,2683.332,1122.6191,563.5891,616.1101,0.4697,249.1589,0.95322,1,1,-1,-1
TV55_SRT3.gazedata,10,4,5,483.4109,2333.782,816.699,266.6592,299.9951,1,0,0.95918,0,0,266.6592,0.13725
TV55_SRT3.gazedata,11,2,3,483.155,2316.3601,799.8489,266.699,283.3899,0.8125,100.0159,0.87501,1,1,-1,-1
TV59_SRT1.gazedata,0,4,3,483.251,2482.834,933.1929,383.3381,416.666,1,0,0.96429,0,0,383.3381,0.27452
TV59_SRT1.gazedata,1,3,4,483.2432,2516.926,983.4351,433.5269,466.8689,1,0,0.9661,0,0,433.5269,0.33356
TV59_SRT1.gazedata,2,4,6,483.6851,2524.439,967.0491,416.6958,450.0369,1,0,0.96552,0,0,416.6958,0.31376
TV59_SRT1.gazedata,3,3,5,483.3298,2499.802,950.0168,400.0259,433.3579,1,0,0.96491,0,0,400.0259,0.29415
TV59_SRT1.gazedata,4,3,6,483.3718,2417.0149,883.3311,333.283,366.6201,1,0,0.96226,0,0,333.283,0.21563
TV59_SRT1.gazedata,5,2,3,483.3799,2399.5371,866.8059,333.3491,350.092,1,0,0.98068,0,0,333.3491,0.2157
TV59_SRT1.gazedata,6,2,6,483.303,2819.7341,1250.646,583.5481,734.0181,0.89333,117.125,0.87969,1,1,-1,-1
TV59_SRT1.gazedata,7,4,5,483.262,2666.623,1049.918,499.9971,533.324,1,0,0.96826,0,0,499.9971,0.41176
TV59_SRT1.gazedata,8,4,4,483.2729,2399.636,833.1389,283.24,316.55,1,0,0.96002,0,0,283.24,0.15675
TV59_SRT1.gazedata,9,2,5,483.145,2550.5569,999.854,466.625,483.2849,1,0,0.98334,0,0,466.625,0.3725
TV59_SRT1.gazedata,10,3,3,475.6631,2432.679,892.179,349.938,383.1829,0.96226,16.3821,0.96274,0,0,349.938,0.23522
TV59_SRT1.gazedata,11,2,4,483.2561,2349.9382,849.821,316.5781,333.2441,1,0,0.98039,0,0,316.5781,0.19597
TV59_SRT2.gazedata,0,2,5,490.3721,2403.2551,864.8679,321.9399,339.835,0.28,646.3298,0.97931,0,1,-1,-1
TV59_SRT2.gazedata,1,3,6,483.354,2433.27,866.675,316.6719,350.0029,1,0,0.96154,0,0,316.6719,0.19608
TV59_SRT2.gazedata,2,4,3,483.509,2449.2109,900.4448,366.9089,383.5869,1,0,0.98148,0,0,366.9089,0.25519
TV59_SRT2.gazedata,3,4,4,483.4541,2383.2791,833.4771,283.2019,316.543,0.98,15.2461,0.96,0,0,283.2019,0.15671
TV59_SRT2.gazedata,4,2,4,483.322,2350.188,800.0811,250.1079,283.439,1,0,0.95834,0,0,250.1079,0.11777
TV59_SRT2.gazedata,5,3,4,483.4189,2333.1812,816.7761,266.6812,300.0222,1,0,0.95918,0,0,266.6812,0.13727
TV59_SRT2.gazedata,6,3,5,488.1279,30681.8118,1471.6101,-1,-1,0.13636,1284.0542,0.082136,0,1,-1,-1
TV59_SRT2.gazedata,7,2,6,483.9128,2333.1848,783.926,233.3508,266.676,1,0,0.95749,0,0,233.3508,0.09806
TV59_SRT2.gazedata,8,4,5,483.345,2366.269,833.4719,283.468,316.7981,1,0,0.96001,0,0,283.468,0.15702
TV59_SRT2.gazedata,9,3,3,476.8469,2279.728,739.1479,210.501,228.969,0.31915,477.0288,0.97501,0,1,-1,-1
TV59_SRT2.gazedata,10,2,3,483.2371,2307.76,783.0381,233.1421,266.457,1,0,0.95745,0,0,233.1421,0.097814
TV59_SRT2.gazedata,11,4,6,471.616,2335.0508,777.6899,256.1128,272.7119,0.95652,34.259,0.97866,0,0,256.1128,0.12484
TV59_SRT3.gazedata,0,3,6,483.126,2783.1931,1482.457,-1,-1,1,0,0.40458,0,1,-1,-1
TV59_SRT3.gazedata,1,3,3,483.23,2299.4028,766.5669,216.6709,250.0059,1,0,0.95651,0,0,216.6709,0.078436
TV59_SRT3.gazedata,2,4,5,483.387,2367.3328,833.2881,283.1938,316.5659,1,0,0.95995,0,0,283.1938,0.1567
TV59_SRT3.gazedata,3,2,5,483.3159,2349.894,816.531,266.5569,299.8889,1,0,0.95918,0,0,266.5569,0.13713
TV59_SRT3.gazedata,4,4,6,485.7451,9913.3362,1478.7351,-1,-1,0.20455,1176.2942,0.19326,0,1,-1,-1
TV59_SRT3.gazedata,5,4,4,499.9138,2299.394,766.5688,216.6052,233.2681,1,0,0.97826,0,0,216.6052,0.078359
TV59_SRT3.gazedata,6,2,3,483.1968,2350.408,816.6758,266.824,300.1589,1,0,0.95918,0,0,266.824,0.13744
TV59_SRT3.gazedata,7,3,5,478.0601,13431.1531,1477.887,-1,-1,0.085106,1361.2019,1,0,1,-1,-1
TV59_SRT3.gazedata,8,4,3,481.781,8328.804,1466.1689,-1,-1,0.078431,1213.532,0,0,1,-1,-1
TV59_SRT3.gazedata,9,2,4,483.4639,2384.1489,803.5269,281.168,286.1719,0.94,16.666,0.55803,0,1,-1,-1
TV59_SRT3.gazedata,10,2,6,483.314,4116.502,1483.2742,-1,-1,0,1483.2742,0,0,1,-1,-1
TV59_SRT3.gazedata,11,3,4,483.322,2299.3499,766.5601,216.626,249.959,1,0,0.95652,0,0,216.626,0.078384
