filename,trialnum,condition,target,face_up,target_up,analysis_p_len,ltcenteraoi,ftsideaoi,valid_gaze_percent,longest_nv_combined,pfix_center_bef_disengagement,aoi_border_violation,technical_error,combination,csaccpindex
TV08_SRT1.gazedata,4,3,6,500.207,2466.9192,1500.054,-1,-1,0.95604,16.677,0,0,1,-1,-1
TV08_SRT1.gazedata,5,4,6,486.8672,2395.0039,865.0471,328.197,361.52,0.88462,85.3162,0.49491,0,1,-1,-1
TV08_SRT1.gazedata,6,2,3,484.6499,2915.49,1475.689,-1,-1,0.1236,711.2349,0.20741,0,1,-1,-1
TV08_SRT1.gazedata,7,3,3,499.947,2416.635,882.8369,332.916,366.2239,0.98148,0,0.96227,0,0,332.916,0.2152
TV08_SRT1.gazedata,8,3,4,501.144,2466.636,951.1409,399.999,433.2769,1,0,0.96501,0,0,399.999,0.29412
TV08_SRT1.gazedata,9,2,5,488.9229,2450.4639,938.698,416.4351,433.105,0.96491,17.125,0.98224,0,0,416.4351,0.31345
TV08_SRT1.gazedata,10,4,4,516.6479,2479.176,966.688,416.7209,433.3789,1,0,0.98277,0,0,416.7209,0.31379
TV08_SRT1.gazedata,11,4,3,481.886,2642.3979,1154.5779,620.4729,637.8879,0.35821,377.1008,0.98492,1,1,-1,-1
TV08_SRT2.gazedata,0,3,3,500.708,2421.7119,905.8479,355.1101,388.4309,0.63636,266.8711,0.96322,0,1,-1,-1
TV08_SRT2.gazedata,1,3,5,499.9661,2503.2112,983.3079,433.3511,466.679,1,0,0.96611,0,0,433.3511,0.33335
TV08_SRT2.gazedata,2,2,5,497.7131,2534.446,1496.551,-1,-1,0,1496.551,0,0,1,-1,-1
TV08_SRT2.gazedata,3,4,6,502.9011,2567.4551,1052.9551,500.0239,533.3921,1,0,0.96831,0,0,500.0239,0.41179
TV08_SRT2.gazedata,4,3,6,501.093,11798.2009,1498.3289,-1,-1,0,1498.3289,0,0,1,-1,-1
TV08_SRT2.gazedata,5,2,3,500.0652,2383.0449,866.7852,316.71,350.0491,0.98113,16.6702,0.96154,0,0,316.71,0.19613
TV08_SRT2.gazedata,6,4,3,502.115,2382.7542,885.3799,333.364,366.593,0.98148,16.6628,0.96247,0,0,333.364,0.21572
TV08_SRT2.gazedata,7,3,4,491.3772,2498.04,991.2332,449.8491,483.1812,0.98333,0,0.96637,0,0,449.8491,0.35276
TV08_SRT2.gazedata,8,2,4,501.8301,2501.553,985.0591,433.2209,466.562,0.98333,15.4529,0.96615,0,0,433.2209,0.3332
TV08_SRT2.gazedata,9,4,4,506.322,2516.6318,1006.28,466.6279,483.2888,0.7377,184.2051,0.98344,0,0,466.6279,0.3725
TV08_SRT2.gazedata,10,2,6,487.9141,2438.0679,1171.1912,400.1379,666.6069,1,0,0.77248,0,0,400.1379,0.29428
TV08_SRT2.gazedata,11,4,5,501.551,3727.5122,1488.6311,-1,-1,0.35955,728.1909,1,0,1,-1,-1
TV08_SRT3.gazedata,0,3,4,497.4929,2549.9919,1030.905,500.0339,516.7432,0.91935,52.0588,0.98379,0,0,500.0339,0.4118
TV08_SRT3.gazedata,1,3,6,484.873,2429.0181,881.0149,345.0959,378.5049,0.42308,446.6091,0.96208,0,1,-1,-1
TV08_SRT3.gazedata,2,2,4,491.323,4373.0229,1475.885,-1,-1,0,1475.885,0,0,1,-1,-1
TV08_SRT3.gazedata,3,4,4,499.9861,2449.9771,916.616,366.606,399.9309,1,0,0.96364,0,0,366.606,0.25483
TV08_SRT3.gazedata,4,4,3,500.9851,2374.5879,860.7432,308.292,341.615,0.9,36.0601,0.96129,0,0,308.292,0.18623
TV08_SRT3.gazedata,5,2,3,489.196,2544.3269,1066.4319,542.6509,559.3169,0.061538,1013.1018,0.98437,0,1,-1,-1
TV08_SRT3.gazedata,6,2,5,507.0369,2573.9011,1057.1558,366.6909,533.4519,0.84375,133.4709,0.84226,0,0,366.6909,0.25493
TV08_SRT3.gazedata,7,4,5,507.156,5094.1921,1494.989,-1,-1,0,1494.989,0,0,1,-1,-1
TV08_SRT3.gazedata,8,2,6,494.2568,2539.97,1185.821,636.7561,654.8811,0.38462,710.146,0.98472,0,1,-1,-1
TV08_SRT3.gazedata,9,3,5,509.668,2416.311,909.6179,349.947,383.2849,0.98182,16.655,0.96335,0,0,349.947,0.23523
TV08_SRT3.gazedata,10,3,3,500.0291,2359.238,833.3621,283.28,316.6602,0.98039,15.1489,0.95995,0,0,283.28,0.1568
TV08_SRT3.gazedata,11,4,6,490.4529,2433.8081,924.9929,383.2051,416.5361,0.96296,18.053,0.96397,0,0,383.2051,0.27436
TV44_SRT1.gazedata,0,3,5,490.1289,2716.0552,1189.989,666.5242,683.2002,0.94521,49.9978,0.88797,0,0,666.5242,0.60768
TV44_SRT1.gazedata,1,4,6,500.1938,2533.052,1033.4548,483.2651,516.592,1,0,0.96775,0,0,483.2651,0.39208
TV44_SRT1.gazedata,2,2,3,499.96,2483.3779,950.01,400.0498,433.3889,1,0,0.91226,0,0,400.0498,0.29418
TV44_SRT1.gazedata,3,2,6,500.0588,2549.917,1033.3999,483.3408,516.6719,1,0,0.96775,0,0,483.3408,0.39217
TV44_SRT1.gazedata,4,3,4,499.9568,2566.2161,1033.3618,483.447,516.7859,1,0,0.96774,0,0,483.447,0.39229
TV44_SRT1.gazedata,5,2,5,499.9319,2550.073,1033.3489,483.439,516.7559,1,0,0.96776,0,0,483.439,0.39228
TV44_SRT1.gazedata,6,4,4,499.8901,2549.6399,1033.386,483.4919,516.8308,1,0,0.96774,0,0,483.4919,0.39234
TV44_SRT1.gazedata,7,4,5,500.02,2550.0771,1033.1931,483.1841,516.5042,1,0,0.96775,0,0,483.1841,0.39198
TV44_SRT1.gazedata,8,3,3,499.707,2500.084,1033.7668,450.1731,500.731,1,0,0.95109,0,0,450.1731,0.35314
TV44_SRT1.gazedata,9,2,4,500.4148,2500.1331,1000.575,466.8291,483.498,1,0,0.98334,0,0,466.8291,0.37274
TV44_SRT1.gazedata,10,3,6,499.8042,2500.6182,1016.4202,450.019,483.2952,1,0,0.80328,0,0,450.019,0.35296
TV44_SRT1.gazedata,11,4,3,500.1699,2533.322,1016.7959,466.646,499.97,1,0,0.81972,0,0,466.646,0.37252
TV44_SRT2.gazedata,0,3,4,503.2842,2584.906,1088.1121,518.021,568.0291,0.71212,317.1851,0.60117,0,1,-1,-1
TV44_SRT2.gazedata,1,2,4,499.9468,2732.864,1200.0859,650.1392,683.4722,1,0,0.86111,0,0,650.1392,0.5884
TV44_SRT2.gazedata,2,4,4,500.031,2483.2271,966.688,433.3101,449.9771,1,0,0.98276,0,0,433.3101,0.33331
TV44_SRT2.gazedata,3,3,6,499.7791,2417.2439,916.635,366.8628,400.1929,1,0,0.96364,0,0,366.8628,0.25513
TV44_SRT2.gazedata,4,2,6,500.009,2482.9512,966.8259,416.821,450.155,1,0,0.96552,0,0,416.821,0.31391
TV44_SRT2.gazedata,5,3,5,500.1001,2433.436,950.0911,383.2732,416.6521,1,0,0.80702,0,0,383.2732,0.27444
TV44_SRT2.gazedata,6,4,3,485.4871,2482.7351,952.1409,400.0051,433.3259,1,0,0.84097,0,0,400.0051,0.29412
TV44_SRT2.gazedata,7,2,3,500.0759,2383.834,866.813,316.687,350.022,1,0,0.96154,0,0,316.687,0.1961
TV44_SRT2.gazedata,8,4,6,506.4512,2483.1282,972.8782,416.4241,449.7532,0.98305,16.0071,0.96574,0,0,416.4241,0.31344
TV44_SRT2.gazedata,9,2,5,500.0339,2382.8918,883.281,333.3369,366.5779,1,0,0.96237,0,0,333.3369,0.21569
TV44_SRT2.gazedata,10,3,3,491.6072,2482.814,958.1572,416.5249,449.844,0.75862,151.4692,0.96523,0,0,416.5249,0.31356
TV44_SRT2.gazedata,11,4,5,499.9351,2516.219,1016.707,466.7209,500.106,1,0,0.96716,0,0,466.7209,0.37261
TV44_SRT3.gazedata,0,4,4,500.0808,2483.218,966.731,416.657,449.9861,1,0,0.96552,0,0,416.657,0.31371
TV44_SRT3.gazedata,1,2,5,500.1321,2430.251,900.0801,349.9351,383.28,1,0,0.96295,0,0,349.9351,0.23522
TV44_SRT3.gazedata,2,4,3,500.105,2416.22,933.3711,383.217,416.583,1,0,0.96425,0,0,383.217,0.27437
TV44_SRT3.gazedata,3,3,5,501.0559,6837.3379,1485.2551,-1,-1,0.72222,350.7632,0.67397,0,1,-1,-1
TV44_SRT3.gazedata,4,2,3,499.8152,2433.7241,916.5261,366.78,400.083,1,0,0.96366,0,0,366.78,0.25504
TV44_SRT3.gazedata,5,4,5,499.686,2400.5359,866.322,333.291,349.9629,1,0,0.98076,0,0,333.291,0.21564
TV44_SRT3.gazedata,6,3,3,499.823,2401.436,899.6809,349.8582,383.1951,1,0,0.96295,0,0,349.8582,0.23513
TV44_SRT3.gazedata,7,2,6,488.6621,2317.2151,788.7271,250.04,283.3931,0.66667,182.3831,0.95771,0,0,250.04,0.11769
TV44_SRT3.gazedata,8,3,4,500.0339,2415.9492,900.1421,350.0471,383.3772,1,0,0.96297,0,0,350.0471,0.23535
TV44_SRT3.gazedata,9,4,6,490.833,2385.031,858.9949,333.9209,350.5759,0.45098,182.5249,0.65472,0,1,-1,-1
TV44_SRT3.gazedata,10,3,6,499.957,2419.262,899.7261,349.814,383.114,1,0,0.96299,0,0,349.814,0.23508
TV44_SRT3.gazedata,11,2,4,497.0889,2499.772,997.084,449.8369,483.207,0.68254,133.3281,0.63353,0,1,-1,-1
TV06_SRT1.gazedata,0,4,4,500.175,2349.5369,833.3301,283.229,316.5,1,0,0.90007,0,0,283.229,0.15674
TV06_SRT1.gazedata,1,3,4,500.0571,2316.6091,800.0071,249.988,283.3171,1,0,0.95834,0,0,249.988,0.11763
TV06_SRT1.gazedata,2,2,3,499.9641,2316.573,799.9202,250.04,283.2871,1,0,0.95844,0,0,250.04,0.11769
TV06_SRT1.gazedata,3,2,4,499.906,2366.7461,849.9561,299.9912,333.384,1,0,0.96071,0,0,299.9912,0.17646
TV06_SRT1.gazedata,4,4,3,499.8672,2283.373,749.8071,199.9529,233.28,1,0,0.95555,0,0,199.9529,0.058768
TV06_SRT1.gazedata,5,2,5,500.219,2600.533,1066.8909,150.0381,550.0129,0.98462,16.626,0.6251,0,1,-1,-1
TV06_SRT1.gazedata,6,3,6,500.084,2333.3311,816.7271,266.6382,299.9712,1,0,0.95919,0,0,266.6382,0.13722
TV06_SRT1.gazedata,7,4,5,499.936,2366.718,833.146,283.21,316.5461,1,0,0.95999,0,0,283.21,0.15672
TV06_SRT1.gazedata,8,3,5,500.0149,2233.3101,733.3369,183.325,216.655,1,0,0.81822,0,0,183.325,0.039206
TV06_SRT1.gazedata,9,4,6,499.9558,2250.0879,749.929,183.3201,233.313,1,0,0.93334,0,0,183.3201,0.0392
TV06_SRT1.gazedata,10,3,3,500.0022,5049.365,1483.4492,-1,-1,0.88889,16.8191,0.37076,0,1,-1,-1
TV06_SRT1.gazedata,11,2,6,500.075,2267.0598,766.6179,200.002,249.8818,1,0,0.93494,0,0,200.002,0.058826
TV06_SRT2.gazedata,0,4,5,498.8391,2279.48,1496.0332,-1,-1,0.73034,391.9971,0.40242,0,1,-1,-1
TV06_SRT2.gazedata,1,4,6,500.0911,2383.415,1500.0491,-1,-1,0.98901,15.2212,0.41115,0,1,-1,-1
TV06_SRT2.gazedata,2,3,5,500.0681,2233.1641,699.906,166.467,183.137,1,0,0.97618,0,0,166.467,0.019373
TV06_SRT2.gazedata,3,4,4,500.031,4316.5671,1500.03,-1,-1,0.97802,16.6831,0.36668,0,1,-1,-1
TV06_SRT2.gazedata,4,2,4,505.667,2933.437,1505.301,-1,-1,1,0,0.41346,0,1,-1,-1
TV06_SRT2.gazedata,5,3,3,499.9929,2283.2629,766.6289,216.636,249.97,1,0,0.95652,0,0,216.636,0.078395
TV06_SRT2.gazedata,6,4,3,499.998,2316.5422,799.9451,249.8972,283.2732,0.97959,15.802,0.95828,0,0,249.8972,0.11753
TV06_SRT2.gazedata,7,2,6,499.821,2266.6721,733.095,183.323,216.6501,0.63636,252.2791,0.49258,0,1,-1,-1
TV06_SRT2.gazedata,8,3,4,499.8821,2266.2202,749.845,216.6272,233.2881,1,0,0.79996,0,0,216.6272,0.078385
TV06_SRT2.gazedata,9,3,6,500.1521,2283.749,783.4551,233.314,266.6421,0.95833,16.0442,0.95746,0,0,233.314,0.098016
TV06_SRT2.gazedata,10,2,3,499.9709,2434.0291,916.8821,366.802,400.1382,1,0,0.9091,0,0,366.802,0.25506
TV06_SRT2.gazedata,11,2,5,499.9709,2350.7222,833.407,283.4451,316.7751,1,0,0.96001,0,0,283.4451,0.15699
TV06_SRT3.gazedata,0,3,5,500.1011,2546.5269,1031.0491,496.3359,513.0029,1,0,0.42043,0,1,-1,-1
TV06_SRT3.gazedata,1,4,6,499.8669,35018.8301,1490.886,-1,-1,0.44444,841.0259,0.42471,0,1,-1,-1
TV06_SRT3.gazedata,2,2,3,499.98,3112.939,1483.2461,-1,-1,1,0,0.33708,0,1,-1,-1
TV06_SRT3.gazedata,3,2,5,504.7419,11030.0811,1500.5479,-1,-1,0.18889,1196.7749,1,0,1,-1,-1
TV06_SRT3.gazedata,4,4,5,500.022,2250.084,733.2988,183.2939,216.6169,1,0,0.95456,0,0,183.2939,0.039169
TV06_SRT3.gazedata,5,4,4,500.031,2715.8069,1332.7051,616.6099,816.001,1,0,0.46269,0,1,-1,-1
TV06_SRT3.gazedata,6,3,6,500.072,2283.9741,766.7458,216.6812,250.011,0.97872,15.981,0.95653,0,0,216.6812,0.078448
TV06_SRT3.gazedata,7,2,6,499.5071,2300.5999,984.157,199.96,467.2019,0.55,366.0659,0.72846,0,1,-1,-1
TV06_SRT3.gazedata,8,3,3,500.8621,2283.6309,767.645,216.7998,250.127,1,0,0.93431,0,0,216.7998,0.078588
TV06_SRT3.gazedata,9,3,4,499.9041,2683.4292,1483.8359,-1,-1,0.98889,16.6838,0.38182,0,1,-1,-1
TV06_SRT3.gazedata,10,2,4,495.6238,2283.8501,779.3318,233.7141,267.043,0.95833,16.6719,0.95723,0,0,233.7141,0.098487
TV06_SRT3.gazedata,11,4,3,501.988,2282.929,785.2971,233.2988,266.658,0.9375,16.27,0.95752,0,0,233.2988,0.097999
