filename,trial number,condition,target,face up,target up,analysis perioid len,last time in center aoi,first time in side aoi,valid gaze c %,longest non-valid combined,% inside center aoi bef disengagement,aoi border violation ,technical error,combination,csaccpindex,all time center
TV03_Face1.gazedata,0,neutral.bmp,4,983.5791,2987.1711,1968.3882,-1,-1,0.85593,117.9971,0.796,0,0,1000,1,0.42046
TV03_Face1.gazedata,1,fearful.bmp,4,983.3162,2984.804,1966.8091,-1,-1,1,0,1,0,0,1000,1,1
TV03_Face1.gazedata,2,fearful.bmp,4,983.7231,2986.9092,1968.7329,-1,-1,1,0,0.66994,0,1,-1,-1,0.66286
TV03_Face1.gazedata,3,neutral.bmp,5,983.428,2983.8809,1966.9731,-1,-1,0.95763,83.2971,1,0,0,1000,1,1
TV03_Face1.gazedata,4,happy.bmp,5,983.467,2983.7458,1967.1511,-1,-1,1,0,1,0,0,1000,1,1
TV03_Face1.gazedata,5,neutral.bmp,5,983.9629,2983.3281,1983.873,-1,-1,0.98319,15.0959,1,0,0,1000,1,1
TV03_Face1.gazedata,6,happy.bmp,4,985.2588,2974.0129,1985.1169,-1,-1,0.96639,49.979,0.96642,0,0,1000,1,0.4805
TV03_Face1.gazedata,7,fearful.bmp,5,983.084,2985.04,1968.1169,-1,-1,0.51695,517.3188,0.33882,0,1,-1,-1,0.6748
TV03_Face1.gazedata,8,control.bmp,5,975.5291,2982.53,1974.2229,-1,-1,0.70085,185.8821,0.26274,0,1,-1,-1,0.12993
TV03_Face1.gazedata,9,control.bmp,4,985.8569,2979.3372,1972.7839,-1,-1,1,0,1,0,0,1000,1,0.65635
TV03_Face1.gazedata,10,happy.bmp,5,983.627,2984.092,1967.4729,-1,-1,1,0,1,0,0,1000,1,0.77505
TV03_Face1.gazedata,11,fearful.bmp,5,985.656,2985.9429,1969.002,-1,-1,0.84034,98.271,0.80149,0,0,1000,1,0.75615
TV03_Face1.gazedata,12,happy.bmp,4,983.3779,2983.4668,1983.2939,-1,-1,1,0,1,0,0,1000,1,1
TV03_Face1.gazedata,13,control.bmp,4,983.197,2979.1301,1968.5979,-1,-1,0.43697,1118.6499,0.42331,0,1,-1,-1,0.42895
TV03_Face1.gazedata,14,control.bmp,5,983.2549,2987.6121,1349.9209,316.6421,333.3411,1,0,0.98763,0,0,316.6421,0.19605,0.80422
TV03_Face1.gazedata,15,neutral.bmp,4,983.364,2971.1489,1966.7759,-1,-1,0.94915,83.3081,1,0,0,1000,1,0.82449
TV03_Face2.gazedata,0,control.bmp,4,983.29,2999.292,1966.9021,-1,-1,0.67521,516.9209,0.5338,0,1,-1,-1,0.35687
TV03_Face2.gazedata,1,neutral.bmp,4,983.282,2953.1128,1967.0142,-1,-1,1,0,1,0,0,1000,1,1
TV03_Face2.gazedata,2,neutral.bmp,5,986.696,2982.582,1407.887,370.384,387.498,0.88095,117.1089,0.98784,0,0,370.384,0.25928,0.68978
TV03_Face2.gazedata,3,happy.bmp,5,986.363,2975.8179,1972.634,-1,-1,1,0,1,0,0,1000,1,1
TV03_Face2.gazedata,4,happy.bmp,5,985.0042,2988.7732,1971.9072,-1,-1,1,0,1,0,0,1000,1,0.51289
TV03_Face2.gazedata,5,control.bmp,5,983.2939,2984.043,1966.7161,-1,-1,1,0,1,0,0,1000,1,0.89988
TV03_Face2.gazedata,6,fearful.bmp,5,983.3269,2984.688,1467.9111,434.5889,451.2471,0.36364,824.3989,0.35774,0,1,-1,-1,0.34367
TV03_Face2.gazedata,7,control.bmp,5,983.053,2979.989,1974.3301,-1,-1,0.90598,68.1931,0.94937,0,0,1000,1,0.46888
TV03_Face2.gazedata,8,neutral.bmp,5,988.3069,2973.343,1984.3159,-1,-1,0.077465,1681.583,1,0,1,-1,-1,1
TV03_Face2.gazedata,9,fearful.bmp,4,984.2361,2980.9832,1972.5481,-1,-1,0.79487,321.063,1,0,1,-1,-1,0.92475
TV03_Face2.gazedata,10,fearful.bmp,4,985.6272,2990.4971,1405.615,369.9971,386.6479,0.82143,116.856,0.98815,0,0,369.9971,0.25882,0.36307
TV03_Face2.gazedata,11,fearful.bmp,5,983.344,2972.8469,1967.865,-1,-1,0.94915,83.335,1,0,0,1000,1,1
TV03_Face2.gazedata,12,control.bmp,4,993.1609,2977.188,1979.189,-1,-1,0.64407,169.353,0.49338,0,1,-1,-1,0.2439
TV03_Face2.gazedata,13,neutral.bmp,4,995.2651,2972.854,1985.3369,-1,-1,0.784,243,0.66094,0,1,-1,-1,0.60701
TV03_Face2.gazedata,14,happy.bmp,4,983.5029,2983.231,1966.886,-1,-1,1,0,1,0,0,1000,1,1
TV03_Face2.gazedata,15,happy.bmp,4,983.5051,2966.4871,1983.4331,-1,-1,1,0,1,0,0,1000,1,0.91629
TV09_Face1.gazedata,0,happy.bmp,5,983.1489,2983.9148,1516.5288,483.3779,500.0488,1,0,0.98901,0,0,483.3779,0.39221,0.84988
TV09_Face1.gazedata,1,control.bmp,5,983.6731,2988.9241,1983.1931,-1,-1,0.7479,499.5881,0.7397,0,1,-1,-1,0.44142
TV09_Face1.gazedata,2,fearful.bmp,4,983.4241,2982.9771,1966.8552,-1,-1,1,0,1,0,0,1000,1,0.84594
TV09_Face1.gazedata,3,neutral.bmp,5,983.3472,2983.8701,1349.9521,316.6121,333.2771,1,0,0.98766,0,0,316.6121,0.19601,0.86655
TV09_Face1.gazedata,4,neutral.bmp,4,983.165,2970.281,1966.6169,-1,-1,0.94915,49.9819,1,0,0,1000,1,1
TV09_Face1.gazedata,5,control.bmp,4,983.261,2984.3599,1366.6721,333.386,350.061,0.97561,16.666,0.9878,1,1,-1,-1,0.52069
TV09_Face1.gazedata,6,control.bmp,5,983.4141,2983.1929,1666.6411,633.2119,649.8931,0.99,16.6111,0.98999,0,0,633.2119,0.56848,0.4125
TV09_Face1.gazedata,7,fearful.bmp,5,983.1721,2983.5259,1983.1631,-1,-1,0.9916,16.7278,1,0,0,1000,1,1
TV09_Face1.gazedata,8,fearful.bmp,5,983.3901,2983.8379,1983.3501,-1,-1,1,0,1,0,0,1000,1,0.82493
TV09_Face1.gazedata,9,happy.bmp,4,983.3372,2983.636,1966.9102,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face1.gazedata,10,neutral.bmp,4,987.5068,2955.1511,1973.9949,-1,-1,0.18487,1587.4768,1,0,1,-1,-1,1
TV09_Face1.gazedata,11,happy.bmp,4,983.335,2983.396,1966.7769,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face1.gazedata,12,happy.bmp,5,983.3291,2983.9822,1333.458,300.1172,316.793,1,0,0.98749,0,0,300.1172,0.17661,0.85407
TV09_Face1.gazedata,13,fearful.bmp,4,983.426,2982.9641,1966.783,-1,-1,0.98305,16.6189,0.92375,0,0,1000,1,0.96251
TV09_Face1.gazedata,14,neutral.bmp,5,983.2009,2983.937,1966.637,-1,-1,0.97458,33.3162,1,0,0,1000,1,1
TV09_Face1.gazedata,15,control.bmp,4,983.25,2866.7051,1466.4951,433.2661,449.9221,0.89773,49.3201,0.98864,0,0,433.2661,0.33325,0.60509
TV09_Face2.gazedata,0,happy.bmp,4,984.0869,2983.302,1967.449,-1,-1,0.86441,166.7139,1,0,0,1000,1,1
TV09_Face2.gazedata,1,fearful.bmp,5,983.3499,2984.946,1968.002,-1,-1,0.76271,332.4919,1,0,1,-1,-1,1
TV09_Face2.gazedata,2,fearful.bmp,5,999.939,2983.4321,1983.3601,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face2.gazedata,3,happy.bmp,5,983.2791,2983.178,1983.2771,-1,-1,0.9916,16.7139,1,0,0,1000,1,1
TV09_Face2.gazedata,4,control.bmp,5,983.2639,2976.7131,1716.5969,683.3271,699.99,1,0,0.99029,0,0,683.3271,0.62744,0.59482
TV09_Face2.gazedata,5,control.bmp,4,983.3469,2983,1283.365,250.0129,266.676,1,0,0.98702,0,0,250.0129,0.11766,0.54592
TV09_Face2.gazedata,6,neutral.bmp,4,983.426,2983.207,1983.2039,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face2.gazedata,7,happy.bmp,5,983.1711,2983.3621,1966.7041,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face2.gazedata,8,fearful.bmp,4,983.0278,2983.7341,1966.8069,-1,-1,0.94915,66.855,1,0,0,1000,1,1
TV09_Face2.gazedata,9,control.bmp,5,983.4399,3000.405,1300.166,266.707,283.3801,1,0,0.98718,0,0,266.707,0.1373,0.84222
TV09_Face2.gazedata,10,neutral.bmp,4,983.343,2969.6001,1983.334,-1,-1,1,0,1,0,0,1000,1,0.74002
TV09_Face2.gazedata,11,neutral.bmp,5,983.217,2983.519,1983.147,-1,-1,0.9916,16.666,1,0,0,1000,1,1
TV09_Face2.gazedata,12,fearful.bmp,4,984.3711,2999.9429,1967.7122,-1,-1,0.9661,33.2888,1,0,0,1000,1,1
TV09_Face2.gazedata,13,neutral.bmp,5,983.3188,2983.394,1983.1819,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face2.gazedata,14,happy.bmp,4,983.1609,2983.6489,1966.7869,-1,-1,1,0,1,0,0,1000,1,1
TV09_Face2.gazedata,15,control.bmp,4,987.5161,2946.2979,1449.894,411.8989,429.0459,0.056818,1137.51,0.98817,1,1,-1,-1,0.88648
TV11_Face1.gazedata,0,control.bmp,5,983.3281,2970.7151,1949.9551,916.6101,933.2761,1,0,0.99145,0,0,916.6101,0.90189,0.48485
TV11_Face1.gazedata,1,fearful.bmp,5,983.304,2983.5662,1983.2148,-1,-1,1,0,0.92438,0,0,1000,1,0.91668
TV11_Face1.gazedata,2,neutral.bmp,5,983.313,2983.5691,1450.051,416.7271,433.4001,0.98851,16.668,0.977,1,1,-1,-1,0.60421
TV11_Face1.gazedata,3,control.bmp,5,983.905,2992.98,1633.79,599.9629,616.5801,1,0,0.98983,0,0,599.9629,0.52937,0.40327
TV11_Face1.gazedata,4,happy.bmp,4,983.2349,2999.7949,1183.261,150.019,166.6899,0.90141,100.0601,0.98591,0,0,150.019,2.2403e-05,0.93776
TV11_Face1.gazedata,5,control.bmp,4,983.4031,2975.4968,1316.7969,283.324,300.0498,1,0,0.9873,0,0,283.324,0.15685,0.5469
TV11_Face1.gazedata,6,fearful.bmp,5,974.7971,2982.7061,1974.2261,-1,-1,0.95763,66.6541,0.95778,0,0,1000,1,0.97911
TV11_Face1.gazedata,7,neutral.bmp,4,1000.071,2983.366,1283.4089,233.3362,250.009,1,0,0.98701,0,0,233.3362,0.098043,0.31536
TV11_Face1.gazedata,8,fearful.bmp,4,983.522,2992.7959,1866.8521,833.3118,849.9829,1,0,0.99107,0,0,833.3118,0.8039,0.46143
TV11_Face1.gazedata,9,neutral.bmp,5,977.8242,2984.353,1964.676,-1,-1,0.026087,1513.856,0,0,1,-1,-1,0
TV11_Face1.gazedata,10,control.bmp,4,979.051,2962.0989,1979.011,-1,-1,0,1979.011,0,0,1,-1,-1,0
TV11_Face1.gazedata,11,neutral.bmp,4,985.8621,2962.9229,1969.2031,-1,-1,0.88983,116.656,0.85616,0,0,1000,1,0.92887
TV11_Face1.gazedata,12,happy.bmp,5,988.281,2976.009,1304.8911,266.5901,283.2971,0.89744,33.3179,0.9872,0,0,266.5901,0.13716,0.32224
TV11_Face1.gazedata,13,happy.bmp,5,971.634,2982.988,1971.594,-1,-1,0,1971.594,0,0,1,-1,-1,0.25495
TV11_Face1.gazedata,14,happy.bmp,4,986.53,2986.387,1969.782,-1,-1,0,1969.782,0,0,1,-1,-1,0
TV11_Face1.gazedata,15,fearful.bmp,4,994.8782,2801.8601,1980.1421,-1,-1,0.21368,1085.2229,1,0,1,-1,-1,1
TV11_Face2.gazedata,0,control.bmp,4,983.2881,2985.165,1416.542,383.2639,399.9319,1,0,0.64712,0,1,-1,-1,0.379
TV11_Face2.gazedata,1,fearful.bmp,5,984.48,2967.2649,1968.813,-1,-1,0.30833,1201.1379,0.75995,0,1,-1,-1,0.81869
TV11_Face2.gazedata,2,neutral.bmp,4,983.082,2984.5391,1917.8782,884.7859,901.4771,1,0,0.89569,0,0,884.7859,0.86445,0.44604
TV11_Face2.gazedata,3,control.bmp,5,983.4768,2987.9849,1983.345,-1,-1,1,0,1,0,0,1000,1,0.64155
TV11_Face2.gazedata,4,fearful.bmp,4,983.4412,2983.5918,1983.125,-1,-1,0.93277,49.9661,1,0,0,1000,1,1
TV11_Face2.gazedata,5,happy.bmp,5,983.2771,2983.885,1983.1892,-1,-1,0.98319,16.6641,0.69746,0,1,-1,-1,0.71653
TV11_Face2.gazedata,6,control.bmp,5,985.158,2984.8508,1970.6379,-1,-1,0.23729,1353.9661,1,0,1,-1,-1,1
TV11_Face2.gazedata,7,fearful.bmp,5,983.2939,2976.4619,1970.5569,-1,-1,0.016807,1654.241,1,0,1,-1,-1,0.8247
TV11_Face2.gazedata,8,neutral.bmp,5,983.3579,2984.124,1966.8721,-1,-1,0.98305,16.667,0.63552,0,1,-1,-1,0.39991
TV11_Face2.gazedata,9,neutral.bmp,5,981.2749,2973.698,1372.0708,337.5381,354.2009,0.29268,923.5759,0.98786,0,1,-1,-1,0.84481
TV11_Face2.gazedata,10,fearful.bmp,4,983.2891,2996.0781,1316.7449,283.354,300.032,1,0,0.98733,0,0,283.354,0.15689,0.32398
TV11_Face2.gazedata,11,happy.bmp,4,981.0059,2990.438,1707.2939,639.697,690.6169,0.53535,731.0142,0.74158,1,1,-1,-1,0.71522
TV11_Face2.gazedata,12,neutral.bmp,4,983.312,2965.6389,1583.2881,549.989,566.645,1,0,0.88424,0,0,549.989,0.47058,0.86609
TV11_Face2.gazedata,13,happy.bmp,4,983.3101,2981.313,1967.9412,-1,-1,0,1967.9412,1,0,1,-1,-1,1
TV11_Face2.gazedata,14,control.bmp,4,983.3062,2966.4111,1816.147,782.843,799.509,0.10811,1422.196,0.99082,0,1,-1,-1,0.96652
TV11_Face2.gazedata,15,happy.bmp,5,983.4729,2859.2681,1974.738,-1,-1,0.63248,383.3411,0.76214,0,1,-1,-1,0.65949
TV12_Face1.gazedata,0,fearful.bmp,4,983.3889,2984.0171,1699.9868,666.6082,683.271,1,0,0.9902,0,0,666.6082,0.60777,0.74586
TV12_Face1.gazedata,1,happy.bmp,5,983.4321,2984.3289,1583.3359,549.9929,566.6228,1,0,0.9895,0,0,549.9929,0.47058,0.77061
TV12_Face1.gazedata,2,fearful.bmp,5,983.1279,2986.126,1866.5811,833.613,850.1379,1,0,0.99115,0,0,833.613,0.80425,0.8792
TV12_Face1.gazedata,3,happy.bmp,4,970.9231,3000.0798,1554.114,533.2,549.8679,0.95699,33.2351,0.98927,0,0,533.2,0.45082,0.41724
TV12_Face1.gazedata,4,control.bmp,5,983.3201,2983.825,1599.967,566.647,583.313,1,0,0.98958,0,0,566.647,0.49017,0.80824
TV12_Face1.gazedata,5,happy.bmp,5,983.3582,2983.145,1983.124,-1,-1,1,0,1,0,0,1000,1,0.8459
TV12_Face1.gazedata,6,neutral.bmp,5,983.408,2989.5369,1983.2559,-1,-1,1,0,1,0,0,1000,1,1
TV12_Face1.gazedata,7,control.bmp,4,984.854,2985.532,1525.2319,489.9399,507.05,0.32967,198.8699,0.98878,1,1,-1,-1,0.80725
TV12_Face1.gazedata,8,happy.bmp,4,984.604,2982.2432,1970.8149,935.5471,952.895,0.51695,401.939,0.86357,1,1,-1,-1,0.80725
TV12_Face1.gazedata,9,neutral.bmp,4,983.332,2979.5029,1983.1819,-1,-1,1,0,1,0,0,1000,1,1
TV12_Face1.gazedata,10,neutral.bmp,5,983.1021,2982.7961,1316.574,283.489,300.1631,1,0,0.98734,0,0,283.489,0.15705,0.32504
TV12_Face1.gazedata,11,fearful.bmp,5,983.2471,2985.9189,1650.395,616.689,633.8169,0.9899,16.699,0.98962,0,0,616.689,0.54905,0.40806
TV12_Face1.gazedata,12,fearful.bmp,4,983.28,2992.041,1966.6958,-1,-1,1,0,1,0,0,1000,1,0.85649
TV12_Face1.gazedata,13,control.bmp,4,983.3311,2963.5669,1516.6531,483.3389,500.0049,1,0,0.98901,0,0,483.3389,0.39216,0.73295
TV12_Face1.gazedata,14,control.bmp,5,985.9399,2995.9241,1419.2729,383.3469,400.0129,0.82353,50.0388,0.98826,0,0,383.3469,0.27453,0.34933
TV12_Face1.gazedata,15,neutral.bmp,4,983.2861,2971.582,1549.957,516.667,533.3369,1,0,0.98924,0,0,516.667,0.43137,0.73134
TV12_Face2.gazedata,0,neutral.bmp,5,983.4868,2983.241,1550.1738,516.677,533.3499,1,0,0.98924,0,0,516.677,0.43138,0.89171
TV12_Face2.gazedata,1,fearful.bmp,5,983.3669,2983.8179,1983.269,-1,-1,1,0,1,0,0,1000,1,0.86238
TV12_Face2.gazedata,2,neutral.bmp,5,983.2461,2983.1631,1533.293,500.0461,516.7161,1,0,0.98913,0,0,500.0461,0.41182,0.72501
TV12_Face2.gazedata,3,control.bmp,5,983.6689,2982.968,1982.98,-1,-1,1,0,0.89101,0,0,1000,1,0.8293
TV12_Face2.gazedata,4,happy.bmp,5,983.4729,2984.6138,1966.9219,-1,-1,1,0,1,0,0,1000,1,0.86225
TV12_Face2.gazedata,5,control.bmp,4,999.894,2966.3469,1416.4641,366.5879,383.251,1,0,0.98824,0,0,366.5879,0.25481,0.79586
TV12_Face2.gazedata,6,fearful.bmp,4,983.155,2983.4131,1966.5078,-1,-1,1,0,0.92373,0,0,1000,1,0.73739
TV12_Face2.gazedata,7,control.bmp,5,983.2871,2983.887,1316.584,283.354,299.9709,1,0,0.98738,0,0,283.354,0.15689,0.87488
TV12_Face2.gazedata,8,happy.bmp,4,983.291,2976.7739,1983.23,-1,-1,1,0,1,0,0,1000,1,1
TV12_Face2.gazedata,9,fearful.bmp,5,983.397,2983.8171,1983.271,-1,-1,1,0,1,0,0,1000,1,0.9415
TV12_Face2.gazedata,10,control.bmp,4,983.2859,2982.947,1816.5918,783.29,799.958,1,0,0.99082,0,0,783.29,0.74505,0.85006
TV12_Face2.gazedata,11,happy.bmp,5,983.2581,2983.311,1966.616,-1,-1,1,0,1,0,0,1000,1,1
TV12_Face2.gazedata,12,fearful.bmp,4,983.3809,2984.3811,1966.604,-1,-1,0.87288,149.9431,1,0,0,1000,1,1
TV12_Face2.gazedata,13,neutral.bmp,4,983.3899,2978.416,1983.3821,-1,-1,1,0,1,0,0,1000,1,1
TV12_Face2.gazedata,14,neutral.bmp,4,983.481,2981.665,1966.855,-1,-1,1,0,1,0,0,1000,1,1
TV12_Face2.gazedata,15,happy.bmp,4,983.2988,2968.698,1966.719,-1,-1,1,0,1,0,0,1000,1,1
TV15_Face1.gazedata,0,happy.bmp,4,983.3491,2984.6011,1499.9751,466.6409,483.303,1,0,0.98889,0,0,466.6409,0.37252,0.77057
TV15_Face1.gazedata,1,neutral.bmp,4,970.626,2982.5881,1370.7029,350.0601,366.741,0.90244,49.084,0.98783,0,0,350.0601,0.23536,0.60719
TV15_Face1.gazedata,2,control.bmp,5,983.3918,2979.3711,1600.696,450.1511,584.0151,0.95833,33.3308,0.91637,1,1,-1,-1,0.64419
TV15_Face1.gazedata,3,control.bmp,4,983.457,2983.677,1333.1169,299.6682,316.3271,1,0,0.9875,0,0,299.6682,0.17608,0.5207
TV15_Face1.gazedata,4,happy.bmp,4,983.2949,2981.532,1983.2549,-1,-1,0,1983.2549,1,0,1,-1,-1,1
TV15_Face1.gazedata,5,fearful.bmp,4,983.4529,2983.866,1983.3979,-1,-1,1,0,1,0,0,1000,1,0.85821
TV15_Face1.gazedata,6,fearful.bmp,5,983.1699,2978.905,1616.5068,583.3391,600.009,0.98969,16.6599,0.88666,0,0,583.3391,0.50981,0.73498
TV15_Face1.gazedata,7,control.bmp,5,983.502,2987.6699,1350.2029,316.7,333.3708,0.90123,133.3511,0.98765,1,1,-1,-1,0.67426
TV15_Face1.gazedata,8,control.bmp,4,983.301,2980.1121,1967.1599,-1,-1,0.99153,16.6699,0.89803,0,0,1000,1,0.45451
TV15_Face1.gazedata,9,neutral.bmp,4,983.2571,2999.7991,1966.593,-1,-1,1,0,1,0,0,1000,1,0.88806
TV15_Face1.gazedata,10,neutral.bmp,5,986.613,2994.4861,1441.7231,403.8411,421.6521,0.55294,133.343,0.98765,0,0,403.8411,0.29864,0.94125
TV15_Face1.gazedata,11,happy.bmp,5,983.2639,2986.072,1966.5911,-1,-1,1,0,1,0,0,1000,1,1
TV15_Face1.gazedata,12,fearful.bmp,5,983.3291,2966.636,1983.2412,-1,-1,1,0,1,0,0,1000,1,1
TV15_Face1.gazedata,13,fearful.bmp,4,983.3411,2983.353,1966.6831,-1,-1,1,0,1,0,0,1000,1,1
TV15_Face1.gazedata,14,neutral.bmp,5,983.241,3000.238,1349.864,316.624,333.2942,1,0,0.98765,0,0,316.624,0.19603,0.9211
TV15_Face1.gazedata,15,happy.bmp,5,983.4958,2960.2681,1983.3789,-1,-1,0.62712,749.833,0.61354,0,1,-1,-1,0.30597
TV15_Face2.gazedata,0,happy.bmp,5,983.354,2962.1179,1349.9768,316.6208,333.2878,1,0,0.98765,0,0,316.6208,0.19602,0.93703
TV15_Face2.gazedata,1,control.bmp,4,983.2939,2997.2649,1300.064,266.8218,283.4919,1,0,0.98718,0,0,266.8218,0.13744,0.48167
TV15_Face2.gazedata,2,happy.bmp,4,983.1208,2988.635,1283.019,249.8999,266.562,1,0,0.98701,0,0,249.8999,0.11753,0.94999
TV15_Face2.gazedata,3,happy.bmp,5,983.5381,2983.1619,1233.511,199.9771,216.6399,1,0,0.98649,0,0,199.9771,0.058797,0.90416
TV15_Face2.gazedata,4,control.bmp,4,983.1682,2986.658,1266.6272,233.2888,250.134,1,0,0.9867,0,0,233.2888,0.097987,0.59952
TV15_Face2.gazedata,5,fearful.bmp,5,985.459,2982.9709,1984.95,-1,-1,0.7395,332.0581,1,0,1,-1,-1,0.90439
TV15_Face2.gazedata,6,neutral.bmp,4,983.2898,2988.3472,1333.3389,300.0332,316.7051,1,0,0.9875,0,0,300.0332,0.17651,0.92508
TV15_Face2.gazedata,7,happy.bmp,4,988.2161,2967.8452,1971.5562,-1,-1,0.32479,1233.333,1,0,1,-1,-1,0.90401
TV15_Face2.gazedata,8,fearful.bmp,4,983.4939,2973.415,1283.5249,250.012,266.689,1,0,0.98701,0,0,250.012,0.11766,0.40099
TV15_Face2.gazedata,9,fearful.bmp,4,983.2961,2999.3491,1283.2961,249.9851,266.6592,1,0,0.98701,0,0,249.9851,0.11763,0.41087
TV15_Face2.gazedata,10,neutral.bmp,5,983.481,2975.7581,1982.7761,-1,-1,0.89916,133.3271,0.83216,0,0,1000,1,0.5684
TV15_Face2.gazedata,11,neutral.bmp,5,983.365,3000.4409,1983.2251,-1,-1,1,0,1,0,0,1000,1,0.90438
TV15_Face2.gazedata,12,fearful.bmp,5,983.3511,2983.4119,1983.344,-1,-1,1,0,1,0,0,1000,1,1
TV15_Face2.gazedata,13,control.bmp,5,983.426,2983.408,1316.7371,283.3201,299.9851,1,0,0.98734,0,0,283.3201,0.15685,0.82914
TV15_Face2.gazedata,14,control.bmp,5,983.2891,2974.6069,1400.4512,365.7339,383.835,0.82143,249.074,0.98707,0,1,-1,-1,0.46365
TV15_Face2.gazedata,15,neutral.bmp,4,983.5901,2762.1799,1966.938,-1,-1,0.92373,66.6589,0.98305,1,1,-1,-1,0.99118
TV16_Face1.gazedata,0,neutral.bmp,4,983.3259,2983.344,1966.6729,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face1.gazedata,1,neutral.bmp,4,983.7971,2987.613,1983.7571,-1,-1,0.89076,183.3489,0.91576,0,0,1000,1,0.95827
TV16_Face1.gazedata,2,neutral.bmp,5,985.657,2973.948,1485.967,450.3049,466.979,0.75281,117.0762,0.98878,0,0,450.3049,0.3533,0.83695
TV16_Face1.gazedata,3,control.bmp,5,983.6279,2982.8918,1921.9421,887.97,904.978,1,0,0.99115,0,0,887.97,0.8682,0.83293
TV16_Face1.gazedata,4,happy.bmp,5,987.1899,2980.6912,1809.9619,771.6582,788.7371,0.88889,117.7751,0.99056,1,1,-1,-1,0.89491
TV16_Face1.gazedata,5,control.bmp,5,983.4561,2983.7939,1983.364,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face1.gazedata,6,control.bmp,4,983.957,2983.2739,1983.9321,-1,-1,0.94958,16.749,1,0,0,1000,1,1
TV16_Face1.gazedata,7,neutral.bmp,5,983.229,2984.5071,1416.6848,383.468,400.1309,1,0,0.98824,0,0,383.468,0.27467,0.9041
TV16_Face1.gazedata,8,happy.bmp,5,983.1318,2983.2668,1449.9138,416.6399,433.3088,1,0,0.9885,0,0,416.6399,0.31369,0.92084
TV16_Face1.gazedata,9,fearful.bmp,5,983.511,2983.012,1983.332,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face1.gazedata,10,happy.bmp,4,983.2649,2983.5701,1966.644,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face1.gazedata,11,happy.bmp,4,987.165,2970.6519,1987.125,-1,-1,0.042017,1920.4561,0.025172,0,1,-1,-1,0.43185
TV16_Face1.gazedata,12,fearful.bmp,4,983.3342,2983.394,1966.7241,-1,-1,0.9661,33.333,1,0,0,1000,1,1
TV16_Face1.gazedata,13,control.bmp,4,983.3188,2983.5271,1983.2458,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face1.gazedata,14,fearful.bmp,4,983.1401,2999.72,1583.3801,550.2529,566.918,1,0,0.98948,0,0,550.2529,0.47089,0.86733
TV16_Face1.gazedata,15,fearful.bmp,5,983.353,2951.8789,1968.175,-1,-1,0.81356,299.6821,0.92294,1,1,-1,-1,0.88606
TV16_Face2.gazedata,0,neutral.bmp,5,983.2788,2999.895,1966.6218,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face2.gazedata,1,fearful.bmp,4,983.2041,2983.8281,1966.637,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face2.gazedata,2,happy.bmp,5,969.5039,2970.6108,1953.1379,-1,-1,0.95726,33.572,1,0,0,1000,1,1
TV16_Face2.gazedata,3,control.bmp,5,992.9668,2982.5869,1990.6108,-1,-1,0.16239,1170.7598,1,0,1,-1,-1,1
TV16_Face2.gazedata,4,neutral.bmp,4,984.428,2983.572,1484.5498,450.082,466.751,0.96629,16.4458,0.98877,0,0,450.082,0.35304,0.87922
TV16_Face2.gazedata,5,control.bmp,5,983.3369,2988.9038,1972.3301,-1,-1,0.7265,563.78,1,0,1,-1,-1,1
TV16_Face2.gazedata,6,fearful.bmp,4,983.3062,2984.061,1966.6802,-1,-1,1,0,1,0,0,1000,1,1
TV16_Face2.gazedata,7,happy.bmp,4,967.3701,2990.7629,1950.6082,-1,-1,0.57265,550.1011,1,0,1,-1,-1,1
TV16_Face2.gazedata,8,neutral.bmp,5,983.4041,2994.0701,1971.342,-1,-1,0.80508,387.7981,1,0,1,-1,-1,1
TV16_Face2.gazedata,9,neutral.bmp,4,983.8071,2968.4771,1969.4531,-1,-1,0.46154,983.8071,1,0,1,-1,-1,1
TV16_Face2.gazedata,10,fearful.bmp,5,983.3521,2983.2632,1983.3191,-1,-1,0.9916,16.667,1,0,0,1000,1,1
TV16_Face2.gazedata,11,happy.bmp,5,983.408,2983.333,1983.1719,-1,-1,0.95798,83.2959,1,0,0,1000,1,1
TV16_Face2.gazedata,12,control.bmp,4,988.9119,2983.2791,1988.792,-1,-1,0.87395,182.2368,1,0,0,1000,1,1
TV16_Face2.gazedata,13,control.bmp,4,983.418,2991.8889,1983.062,-1,-1,0.95798,83.292,1,0,0,1000,1,1
TV16_Face2.gazedata,14,happy.bmp,4,983.5,2982.7681,1316.915,283.46,300.082,1,0,0.98738,0,0,283.46,0.15701,0.83765
TV16_Face2.gazedata,15,fearful.bmp,5,983.2859,2966.8599,1983.207,-1,-1,1,0,1,0,0,1000,1,1
